7) Verdadero o falso : el censo de EE. UU. de 2000 <head>eliminará<head> la pregunta sobre el estado civil en el formulario universal. 	dejar de lado	dejar	sacar	dar de baja	abandonar	lanzar	abrir	eliminar	dar a conocer	liberar		
Tal acuerdo establece que la autoridad local comenzará a hacer una contribución financiera para cubrir los costos una vez que los ahorros de la persona <head>caigan<head> por debajo de cierta cantidad. 	caer	descender	bajar	superar	traspasar	pasar						
La economía se expandió en más del 10 por ciento, el número de personas con trabajo aumentó en un 5 por ciento y la tasa de desempleo <head>cayó<head> por debajo del 4 por ciento por primera vez. 	caer	descender	bajar	decrecer	rebasar							
Estoy especialmente sorprendido de ver <head>caer<head> a Le Nain, no es que alguna vez haya sido tan fanático de él o de sus hermanos, pero habría pensado que, a la luz de los aspectos de la revisión, usar el arte como una forma de discutir raza, clase, y género - hubiera sido útil. 	dejar	dar de baja	caer	abandonar								
Reichen / Chip, que tienen mucho tiempo para matar (como 9 horas), deciden hacer su movimiento característico de <head>echar<head> anclas y pegarse al suelo con cemento para mantener un lugar en la fila. 	dejar caer	tirar	arrojar	lanzar	soltar	dejar	bajar					
A los gerentes les gusta creer que el sindicato no está realmente tan interesado en perseguir la mayoría de las quejas y <head>dejará<head> la mayoría de ellas en algún lugar del camino. 	tirar	soltar	dejar	dejar caer	dar de baja	botar	disminuir	eliminar				
Además de hacer y mantener el nido de burbujas, reemplazar los huevos que pueden <head>caer<head> del nido, reunir a las crías rezagadas y morder a las crías a intervalos, él está constantemente alerta para proteger los huevos y las crías de los intrusos que pueden devorarlos.. 	caer	rodar	descender	lanzar								
LA FAMILIA HISPANA : UN RECURSO SIN EXPLORAR Un paso que las escuelas pueden tomar es comprender y aprovechar una fuente de fortaleza importante y subutilizada : la familia <head>extendida<head> hispana. 	extenso	familia y parientes	politico	extendido	amplio							
) y grabando una prueba de sonido <head>extendida<head> en una pequeña máquina de cinta que puede terminar jugando un papel importante en nuestro próximo disco. 	extenso	amplio	vasto	extendido	largo							
Discusión TOP En este estudio, hemos demostrado que la gp120 recombinante aumenta la permeabilidad de los cultivos de endotelio cerebral a la albúmina, muy probablemente al alterar la morfología celular e inducir espacios intercelulares <head>extendidos<head> que permiten el paso de macromoléculas y probablemente facilitan la transmigración celular a través de la BBB. 	extenso	extendido	largo	alargado	de gran extension	dilatado	amplio	grande				
Familia nuclear Esta unidad observa y evalúa la eficacia del cuidado de los niños en el entorno del hogar de la familia nuclear, analizando la experiencia de los niños con sus padres y la familia <head>ampliada<head>. 	extenso	familia y parientes	politico	grande	largo	amplio						
EN EL TRABAJO : reportarse enfermo, llegar tarde, irse temprano, tomar descansos <head>prolongados<head>, renunciar a su territorio (¿Por qué no dejas que Mary se encargue de esa tarea por ti?). 	largo	extenso	amplio	extendido	de gran extension	grande	prolongado					
(Grieve 1927a, 19) [ 9 ] Por lo tanto, este libro marcó el comienzo de lo que iba a ser una batalla <head>prolongada<head> entre MacDiarmid, así como los otros fundamentalistas celtas del NPS, y los nacionalistas conservadores del Partido Escocés. 	extenso	largo	amplio	extendido	prolongado							
No es sorprendente que Ellison dedique una cantidad considerable de tiempo a describir los resultados de su propio trabajo de campo <head>extenso<head> entre cazadores-recolectores de Efe y horticultores leseses que viven en las selvas tropicales de la República Democrática del Congo. 	extenso	amplio	extendido	largo	grande	prolongado	de gran amplitud					
Las garantías <head>extendidas<head> para computadoras de escritorio tienden a ser una estafa, porque normalmente pagaría a un técnico independiente mucho menos en costos de reparación durante el mismo período que los costos de una garantía extendida típica para proporcionar cobertura de reparación. 	extendido	prolongado	largo	extenso	amplio							
Siempre he estado un poco con los cabos sueltos cada vez que me dan un período <head>prolongado<head> de tiempo libre. 	extendido	largo	extenso	prolongado	alargado	amplio						
Estaba tomando un medicamento recetado durante un período <head>prolongado<head> bajo la supervisión de un médico que se especializa en el control del dolor. 	amplio	largo	extenso	extendido	interminable	prolongado						
Los valores negativos indican el Oeste del primer meridiano. actualización <head>Campo<head> de texto de 8 caracteres que consiste en dígitos numéricos. 	campo	espacio	dominio	area de accion								
Una estrecha coordinación con los foros de la CEPT apoyaría el surgimiento de soluciones paneuropeas en <head>campos<head> como las frecuencias y la numeración (ver la siguiente sección) permitiendo una cobertura de los 43 países europeos miembros de la CEPT. 	campo	area	dominio									
Esta comunidad es una de las que comparten el <head>campo<head> petrolero Yorla operado por Shell Petroleum Development Company (SPDC). 	campo	area de actividad	campo de accion									
Los estudiantes aprendieron sobre el empleo y las oportunidades en los <head>campos<head> de la ciencia y la tecnología y adquirieron una comprensión de las realidades de las responsabilidades en el lugar de trabajo. 	campo	area	dominio									
<head>Campos<head> receptivos, interacción binocular y arquitectura funcional en la corteza visual del gato. 	campo	area	dominio									
La precisión decimal, a su vez, determinará la cantidad de espacio en disco que se asigna a los datos almacenados en ese <head>campo<head>. 	campo	area	espacio	dominio								
¡Algunos de los barcos de pesca actuales son más largos que un <head>campo<head> de fútbol! 	campo	cancha	prado									
Mientras estos oficiales están completando esta enorme tarea, la aplicación efectiva de la ley en el <head>campo<head> sufrirá. 	campo	area de actividades	area	campo de accion								
Todas estas disposiciones del Acuerdo sobre los ADPIC deben integrarse adecuadamente en el marco de la OMPI. Asistencia técnica La OMPI es el principal proveedor multilateral de asistencia técnica en el <head>campo<head> de la propiedad intelectual. 	campo	area	dominio									
Con el fin de evaluar la naturaleza del tsunami que golpeó este tramo aislado de la costa y determinar la causa de las grandes olas, la comunidad internacional de tsunamis realizó un estudio de <head>campo<head> del área. 	de campo	campo	investigacion de campo									
Habló sabiamente sobre las superposiciones en braille para los botones de control y entendió genuinamente los problemas de accesibilidad inherentes a las superficies de cocción <head>planas<head>. 	plano	liso	llano	nivelado								
Mantenga una postura erguida: mantenga el pecho hacia arriba y hacia afuera, la cabeza ligeramente inclinada hacia arriba y mantenga la espalda <head>plana<head>. 	recto	derecho	erguido	liso	plano							
El vidrio fundido literalmente flota sobre la lata, extendiéndose y buscando un nivel controlado de la misma manera que el agua se vierte sobre una superficie <head>lisa<head> y plana. 	plano	liso	recto	pulido	llano							
Los giros son <head>planos<head>. 	liso	aburrido	ponchado	desinflado	recto	plano						
La otra evidencia ocurrió después de que le pedí investigar este verano con él y su negativa <head>rotunda<head> (bueno, dijo que estaría fuera de la ciudad mucho tiempo, pero eso fue solo por cortesía, estoy seguro). 	simple	aburrido	insipido	soso	directo	rotundo	seco	sin tapujos	llano	sencillo	obvio	
Estos se utilizan para crear las mejores estructuras de transistores en pantallas de cristal para monitores de PC y pantallas <head>planas<head>. 	plano	delgado	llano									
Los procesos geológicos naturales a menudo han conspirado para crear tierras <head>planas<head> y fértiles cerca del nivel actual del mar, a las que la gente se siente atraída o impulsada a asentarse porque la vida suele ser agradable. 	llano	plano	liso	regular	parejo	recto	nivelado	simple				
Prácticamente todas las defensas de la justicia de un impuesto único se reducen a esta tautología, que es, en cualquier caso, una tautología incorrecta, ya que bajo un impuesto <head>único<head> la gente paga impuestos en proporción directa al consumo, no al ingreso. 	impuesto uniforme para todos los ciudadanos sin importar el monto de sus percepciones	simple	parejo	invariable	neto							
(4) En una pendiente <head>plana<head> del 5 % o menos para minimizar los problemas de construcción. 	plano	llano	parejo	comun	nivelado	sencillo						
Empuje todas las piezas <head>planas<head> de Lego juntas con fuerza. 	plano	liso	llano	parejo	que estan juntas	firme						
¡Tengo muchas ganas de esto! 	esperar ansiosamente	estar buscando	estar ansioso por	esperar con ansia	esperar con deseo							
El espíritu alegre que lo impulsaba hacia <head>adelante<head> era más que una disposición; era el optimismo de un alma fiel que confiaba en los propósitos de Dios y sabía que esos propósitos eran correctos y verdaderos. 	adelante	avante	empujar adelante	hacia adelante	empujar hacia adelante							
Me di cuenta de por qué este pedal se llamaba Powershifter de inmediato, ya que la dirección natural del batidor y la conducción estaban ponderadas hacia <head>adelante<head>, suaves y sincronizadas con la potencia de mi pie. 	hacia adelante	adelante	calibrar	hacia enfrente								
¡Así que siga esperando más entrevistas exclusivas de BomberBlitz.com en las próximas semanas y meses! 	ansiar	desear	seguir buscando	esperar con ansia	estar al pendiente de	seguir esperando	esperar con deseo					
¿Qué llama al corazón, y el corazón ha oído, Habla, y el alma ha obedecido la palabra, Convoca, y todos los años <head>avanzan<head>, Y el mundo <head>avanza<head> con Francia, con Francia? 	progresar	hacia	continuar adelante	tener un avance	presentar un progreso	a favor de	adelante	avance	avanzar			
En este contexto, en 1984 se inició una primera fase de política comunitaria con el objetivo de impulsar el sector para establecer líneas comunes de desarrollo. 	adelante	a favor de	hacia	hacer avanzar	avance	mover hacia adelante						
Por lo tanto, la única forma <head>de avanzar<head> es aceptar estas diferencias y avanzar sobre la base de una asociación plenamente acordada que acepte las tradiciones y actitudes de las personas tal como son y sin tratar de coaccionarlas. 	adelante	hacia adelante	en lo sucesivo	de aqui en adelante								
Cuando se trata de adelantar los recortes de impuestos al 2003, en lugar de esperar hasta el 2006 o el 2009, los críticos del presidente han estado diciendo cosas que no tienen ningún sentido. 	hacia	en direccion de	con direccion a	para	adelante							
